Acc_X,Acc_Y,Acc_Z
956, 1414, 932
234, 1628, 1026
-1082, 1786, 1320
-2144, 1702, 1556
-3274, 1708, 1764
-4074, 1542, 2288
-4894, 1084, 2884
-5534, 240, 3720
-6516, -394, 4388
-7270, -808, 4896
-7732, -972, 4968
-8192, -1050, 4960
-8192, -1202, 4784
-7882, -1272, 4626
-7358, -1282, 4244
-6378, -1032, 3892
-5998, -1170, 3684
-6214, -1388, 3704
-6790, -1310, 4044
-7648, -1292, 4348
-8192, -1236, 4712
-8192, -1470, 4996
-8192, -1720, 5272
-8192, -1652, 5086
-8192, -1620, 4924
-8192, -1776, 4626
-8192, -1590, 3996
-8192, -1404, 3336
-8192, -1240, 2824
-8192, -1542, 2594
-8192, -1152, 2304
-8192, -1092, 2296
-8192, -1152, 2436
-8192, -1110, 2476
-8192, -940, 2552
-8192, -812, 2488
-8192, -756, 2388
-8192, -640, 2124
-8082, -504, 1936
-7716, -492, 2020
-7444, -418, 2096
-7488, -388, 2304
-7480, -304, 2524
-7166, -114, 2720
-6434, -10, 2792
-5726, 20, 2804
-5218, 88, 2680
-4474, 144, 2312
-3590, 258, 1896
-2572, 422, 1550
-1850, 388, 1404
-942, 340, 1408
-168, 302, 1448
824, 296, 1344
1562, 196, 1260
2420, 80, 1208
3586, 90, 860
5038, -98, 876
6122, -654, 1204
6806, -826, 1276
7186, -716, 812
7232, -792, 452
7088, -896, 340
6786, -906, 232
6354, -826, -2
6122, -698, -288
5990, -648, -522
6276, -690, -684
6496, -820, -784
6708, -912, -996
6964, -904, -1304
7126, -920, -1604
7226, -940, -1956
7368, -920, -2264
7424, -968, -2360
7436, -1088, -2388
7440, -1132, -2332
7296, -1128, -2268
7116, -1110, -2152
6886, -1048, -2132
6658, -1024, -2024
6636, -1132, -1932
6576, -1188, -1688
6528, -1180, -1684
6624, -1132, -1780
6610, -1128, -1960
6716, -1076, -2156
6832, -998, -2332
6890, -824, -2560
6694, -656, -2528
6352, -582, -2252
5924, -310, -2240
5138, -68, -1956
4426, 106, -1428
3938, 296, -976
3622, 444, -336
3170, 626, 232
2900, 692, 944
2414, 842, 1288
1942, 1254, 1196
1002, 1376, 1554
-464, 1484, 2012
-1356, 1616, 1984
-2298, 1898, 1668
-3102, 1586, 1534
-4374, 1608, 1432
-5858, 1424, 1668
-7240, 836, 2228
-8086, -36, 3348
-8192, -608, 4012
-8192, -1114, 4852
-8192, -1400, 5268
-8162, -1774, 5380
-7598, -1706, 5204
-7018, -1554, 4584
-6860, -1392, 4116
-7260, -1326, 3568
-7936, -1228, 3172
-8192, -1254, 3252
-8192, -1378, 3544
-8192, -1608, 4008
-8192, -1808, 4476
-8192, -1984, 4748
-8192, -2008, 4824
-8192, -1962, 4612
-8192, -1848, 4320
-8192, -1712, 4032
-8192, -1532, 3408
-8192, -1452, 2988
-8192, -1364, 2476
-8192, -1288, 2192
-8192, -1140, 2066
-8192, -1106, 1876
-8038, -1278, 1960
-7478, -1288, 1984
-7038, -1188, 2036
-6960, -1198, 2036
-6996, -1192, 1924
-6800, -1172, 1864
-6514, -1264, 2084
-6300, -1240, 2232
-5822, -942, 2184
-5342, -864, 2196
-4980, -852, 2192
-4666, -742, 2148
-4254, -648, 2070
-3988, -496, 1904
-3258, -386, 1740
-2752, -464, 1752
-2202, -500, 1680
-1554, -512, 1220
-1042, -404, 956
-758, -352, 572
-334, -422, 356
432, -314, 100
972, -330, 56
1952, -470, 44
3214, -534, -148
4350, -594, -584
5426, -734, -464
6234, -814, -788
6958, -964, -792
7238, -986, -436
7182, -1054, -360
6666, -1176, -244
6162, -1196, -260
5666, -1160, -550
5216, -1136, -916
4740, -988, -1042
5200, -904, -1284
5960, -1028, -1524
6462, -1124, -1664
7004, -1184, -1884
7232, -1218, -2008
7340, -1168, -2232
7322, -1192, -2312
7368, -1180, -2376
7230, -1270, -2120
6878, -1288, -1820
6610, -1264, -1492
6304, -1336, -1304
5982, -1368, -1240
5692, -1344, -1452
5690, -1364, -1500
5532, -1404, -1500
5548, -1384, -1796
5424, -1370, -1852
5536, -1314, -2070
5818, -1308, -2236
5970, -1370, -2276
6062, -1330, -2476
6256, -1210, -2784
6046, -1066, -2740
5504, -972, -2456
5094, -662, -2126
4260, -448, -1668
3634, -344, -780
3254, -362, -404
3048, -254, -128
2856, -20, -364
2566, 184, -212
2488, 464, -96
2576, 910, -188
2020, 1276, 100
502, 1490, 648
-672, 1302, 868
-2070, 2088, 596
-3466, 2356, 692
-5076, 2010, 980
-6646, 1526, 1784
-7876, 876, 2628
-8192, 28, 3664
-8148, -802, 4332
-7562, -1362, 5196
-6746, -1888, 4856
-6072, -1866, 5288
-5530, -1932, 4674
-5250, -1482, 3574
-5698, -1380, 3204
-6544, -1202, 3128
-7472, -1158, 3204
-8192, -1284, 3668
-8192, -1536, 4448
-8192, -1990, 5226
-8192, -2018, 5628
-8192, -2242, 5848
-8192, -2192, 5616
-8192, -2046, 5036
-8192, -1542, 3852
-8192, -1352, 3288
-8192, -1386, 3066
-8192, -1338, 2816
-8192, -1180, 2656
-8192, -1244, 2692
-8192, -1284, 2636
-8192, -1260, 2578
-8192, -1162, 2476
-8192, -1162, 2320
-8192, -1124, 2196
-8192, -988, 1900
-8192, -786, 1628
-8192, -676, 1484
-8192, -620, 1560
-8056, -466, 1508
-7476, -370, 1424
-7030, -374, 1720
-6650, -426, 1796
-6354, -444, 1576
-5976, -456, 1664
-5908, -504, 1916
-5452, -406, 2308
-5102, -114, 2364
-4862, 54, 2380
-4710, 266, 2468
-4238, 540, 2148
-3390, 778, 1764
-2078, 942, 1608
-560, 928, 1500
388, 816, 1554
1476, 548, 1920
2528, 452, 1892
4040, 436, 1328
4946, 266, 804
