Acc_X,Acc_Y,Acc_Z
-312, -2954, -3484
-574, -2872, -3848
-810, -2646, -4360
-1014, -2392, -5032
-1208, -2180, -5740
-1300, -1954, -6544
-1444, -1726, -7238
-1528, -1452, -7928
-1540, -1136, -8112
-1566, -894, -8068
-1554, -660, -8032
-1450, -436, -7848
-1340, -128, -7664
-1256, 332, -7632
-1278, 598, -7332
-1264, 966, -6702
-1384, 1442, -5896
-1572, 1954, -4720
-1936, 2140, -3122
-2044, 2412, -1590
-1936, 2390, -550
-1522, 2432, 156
-1322, 2538, 968
-1156, 2524, 1554
-702, 2916, 3058
384, 2776, 4996
1030, 1806, 7516
1628, 1544, 8191
1338, 562, 8191
1152, 540, 8191
700, 72, 8191
138, 54, 8191
-244, 136, 8191
-596, 318, 7508
-824, 540, 6936
-552, 590, 7288
190, 426, 8191
850, 248, 8191
1336, -126, 8191
1160, -500, 8191
870, -586, 8191
470, -520, 8191
212, -504, 8191
340, -444, 8191
540, -574, 8191
588, -798, 8191
828, -1046, 8191
798, -1280, 8191
668, -1304, 8191
408, -1278, 8191
268, -1166, 8191
28, -1124, 8191
-80, -1042, 8191
-184, -1036, 8191
-238, -958, 8191
-234, -880, 8191
-244, -836, 8191
-220, -768, 8191
-54, -656, 8191
250, -608, 8191
408, -684, 8191
288, -656, 8191
146, -504, 8191
-242, -414, 8191
-430, -382, 7742
-584, -168, 7048
-562, -58, 6564
-540, -56, 6060
-588, -90, 5812
-600, -102, 5650
-386, -58, 5712
-212, -160, 6056
-164, -262, 6336
-276, -182, 6108
-420, 12, 5420
-772, 172, 4622
-1002, 358, 3464
-1260, 574, 2684
-1208, 672, 2200
-1348, 520, 2092
-1558, 556, 1512
-1550, 776, 920
-1462, 772, 276
-1262, 586, -236
-786, 608, -1220
-342, 540, -1864
-200, 314, -2824
96, 236, -3816
220, 102, -4936
116, -116, -5720
108, -258, -6416
-168, -334, -6560
-404, -586, -6230
-1024, -752, -5980
-1614, -832, -6024
-1842, -854, -6440
-2104, -954, -6824
-2152, -1118, -7216
-1968, -1326, -7492
-1724, -1404, -7684
-1510, -1586, -7616
-1344, -1756, -7432
-1130, -1854, -6940
-906, -1964, -6408
-920, -2222, -5722
-912, -2430, -5138
-880, -2568, -4684
-902, -2698, -3996
-754, -2828, -3452
-732, -3048, -2824
-666, -3204, -2376
-580, -3372, -1952
-536, -3572, -1534
-478, -3598, -1344
-418, -3668, -1184
-256, -3740, -1124
-132, -3732, -1328
-80, -3732, -1500
38, -3712, -1744
146, -3664, -2036
220, -3632, -2232
182, -3592, -2136
128, -3518, -2092
-78, -3468, -2152
-184, -3402, -2076
-238, -3390, -1896
-368, -3336, -1952
-548, -3256, -2336
-644, -3128, -2868
-750, -3052, -3352
-878, -2918, -3824
-1104, -2718, -4256
-1156, -2538, -4676
-1374, -2366, -5146
-1702, -2154, -5674
-1824, -1928, -6368
-1938, -1824, -6820
-1904, -1626, -7308
-1734, -1392, -7460
-1662, -1168, -7288
-1536, -932, -7180
-1476, -686, -7088
-1480, -430, -7036
-1466, -150, -7092
-1396, -6, -7184
-1264, 254, -7192
-1074, 564, -7048
-998, 946, -6596
-1268, 1250, -5646
-1798, 1608, -4448
-2108, 1846, -3102
-2314, 2192, -2440
-1918, 2296, -1752
-1218, 2234, -1136
-738, 2334, -752
-264, 2586, -6
12, 2940, 1132
-94, 2798, 2960
-238, 2646, 4240
-120, 2456, 5752
72, 1646, 6620
-456, 1044, 6592
-666, 1682, 6714
-880, 1768, 7052
-892, 1790, 7432
-530, 1642, 7972
40, 1478, 8191
226, 1092, 8191
284, 808, 8191
138, 850, 8191
150, 1136, 8191
260, 958, 8191
164, 574, 8191
238, 306, 8191
314, 196, 8191
392, 28, 8191
458, -178, 8191
348, -322, 8191
164, -372, 8191
106, -502, 8191
282, -538, 8191
614, -794, 8191
674, -1128, 8191
580, -1136, 8191
278, -888, 8191
-10, -760, 8191
-184, -548, 8191
-348, -558, 8191
-364, -514, 8191
-186, -474, 8191
-26, -364, 8191
90, -312, 8191
228, -314, 8191
160, -240, 8191
94, -6, 8191
-64, 106, 8191
-288, 270, 8191
-508, 518, 8191
-680, 638, 8191
-898, 934, 7536
-906, 1036, 6308
-920, 1108, 5336
-794, 1188, 4464
-508, 1154, 4212
-448, 964, 4408
-672, 846, 4340
-994, 984, 3404
-1398, 1084, 2240
-1348, 1118, 1248
-1304, 992, 756
-1080, 738, 476
-640, 612, 320
-372, 314, 112
-212, 196, -510
16, 260, -1038
68, 50, -1212
86, -166, -1184
52, -292, -1468
-84, -444, -1768
20, -440, -2300
-90, -568, -2636
-662, -626, -2988
-928, -660, -3752
-1214, -728, -4368
-1380, -906, -4748
-1322, -1122, -4868
-1292, -1386, -4880
-1300, -1578, -4880
-1132, -1698, -5128
-998, -1732, -5384
-922, -1804, -5752
-888, -1944, -5828
-862, -2120, -5648
-990, -2256, -5400
-1052, -2334, -5300
-1112, -2364, -5220
