Acc_X,Acc_Y,Acc_Z
508, 4128, 416
528, 4136, 424
514, 4174, 468
518, 4218, 460
536, 4244, 480
508, 4256, 488
526, 4248, 514
510, 4264, 520
510, 4286, 496
512, 4284, 504
540, 4294, 540
510, 4290, 526
518, 4278, 540
540, 4278, 548
526, 4272, 528
526, 4260, 548
510, 4242, 568
504, 4256, 576
492, 4218, 584
492, 4182, 580
496, 4184, 548
470, 4156, 616
492, 4168, 592
466, 4104, 576
496, 4092, 580
460, 4052, 608
466, 4048, 576
474, 4008, 560
470, 3988, 592
452, 3948, 588
444, 3918, 572
466, 3900, 572
456, 3884, 568
468, 3874, 568
432, 3856, 596
430, 3828, 588
430, 3820, 548
432, 3810, 560
428, 3808, 556
440, 3772, 530
408, 3776, 536
392, 3756, 532
404, 3744, 496
412, 3746, 492
400, 3784, 510
400, 3784, 528
382, 3776, 510
412, 3784, 468
408, 3806, 476
396, 3814, 440
412, 3826, 432
406, 3816, 412
412, 3802, 388
408, 3840, 368
418, 3878, 340
432, 3896, 304
426, 3910, 348
428, 3908, 296
418, 3936, 292
412, 3984, 300
444, 4012, 252
436, 4028, 276
428, 4018, 268
460, 4048, 260
448, 4060, 236
