Acc_X,Acc_Y,Acc_Z
-264, 2, 5186
-196, 144, 4380
-124, 392, 4012
132, 620, 4748
414, 548, 6448
470, 176, 8191
366, -274, 8191
90, -768, 8191
-112, -964, 8191
-160, -920, 8191
-194, -894, 8191
-38, -820, 8191
50, -842, 8191
366, -924, 8191
662, -1016, 8191
986, -1144, 8191
1048, -1258, 8191
816, -1364, 8191
622, -1330, 8191
522, -1280, 8191
422, -1270, 8191
220, -1124, 8191
192, -976, 8191
332, -742, 8191
492, -594, 8191
798, -476, 8191
1130, -448, 8191
1140, -544, 8191
1164, -456, 8191
926, -422, 8191
540, -168, 8191
108, 12, 8191
-314, 246, 7400
-562, 412, 6162
-618, 470, 5360
-414, 556, 4860
-238, 348, 5122
-130, 236, 5204
-48, 262, 4688
-136, 314, 4196
-200, 310, 3408
-272, 376, 2512
-292, 356, 1788
-272, 332, 1512
-208, 96, 1648
-296, -84, 1632
-374, -88, 1172
-322, -84, 468
-326, -204, 228
-384, -294, -68
-522, -348, -376
-504, -356, -1068
-562, -464, -1416
-584, -720, -1672
-576, -850, -2148
-552, -928, -2648
-646, -1020, -2980
-888, -1114, -3452
-1170, -1176, -3896
-1300, -1188, -4396
-1510, -1268, -4612
-1596, -1368, -4996
-1524, -1492, -5380
-1554, -1574, -5900
-1480, -1712, -6392
-1574, -1824, -6884
-1712, -1848, -7148
-1956, -1928, -7164
-2258, -2014, -7184
-2318, -1988, -7392
-2204, -1996, -7552
-1956, -2214, -7214
-1638, -2400, -6468
-1376, -2500, -6108
-1186, -2576, -5624
-1034, -2780, -5096
-842, -2910, -4604
-610, -3040, -3980
-480, -3230, -3086
-320, -3330, -2416
-344, -3490, -1816
-386, -3534, -1500
-478, -3650, -1240
-478, -3636, -1228
-458, -3662, -1364
-384, -3660, -1600
-370, -3656, -2008
-344, -3508, -2604
-454, -3360, -3108
-668, -3192, -3796
-866, -2978, -4372
-1004, -2798, -4868
-1104, -2508, -5400
-1134, -2322, -6060
-1174, -2158, -6568
-1270, -1902, -7200
-1304, -1632, -7548
-1336, -1382, -7512
-1348, -1104, -7312
-1270, -808, -6836
-1128, -604, -6416
-960, -298, -6072
-920, 72, -5852
-1016, 400, -5134
-1148, 588, -4228
-1086, 868, -3292
-954, 932, -2416
-772, 1118, -2008
-764, 1296, -1776
-828, 1600, -1828
-1060, 1962, -1888
-1216, 2564, -1494
-1114, 3134, 140
-590, 3282, 2102
-222, 2802, 4408
-124, 2608, 5780
164, 2042, 7158
256, 1512, 8100
132, 912, 7992
-300, 1026, 8191
-602, 954, 8191
-768, 1120, 8191
-388, 1010, 8191
76, 976, 8191
566, 1166, 8191
776, 1196, 8191
760, 1226, 8191
570, 1174, 8191
672, 1018, 8191
498, 868, 8191
508, 194, 8191
626, -102, 8191
684, -256, 8191
678, -328, 8191
508, -210, 8191
368, -158, 8191
442, -158, 8191
732, -148, 8191
1050, -198, 8191
1112, -348, 8191
1082, -430, 8191
832, -492, 8191
700, -520, 8191
330, -90, 8191
308, -474, 8191
328, -464, 8191
50, -356, 8191
-38, -318, 8191
-68, -146, 8191
-172, -32, 8191
-168, 158, 8191
-40, 98, 8191
146, 84, 8191
308, 170, 8191
352, 54, 8191
172, 24, 8191
32, 106, 8048
-40, 224, 7676
-410, 404, 7140
-388, 486, 6268
-486, 660, 5340
-572, 682, 4448
-580, 478, 4188
-578, 480, 3828
-370, 586, 3432
-226, 522, 3236
-128, 370, 3260
-146, 188, 2908
-256, 214, 2554
-590, 314, 1660
-902, 440, 820
-904, 436, 376
-852, 58, 514
-774, -254, 292
-604, -360, -356
-492, -548, -488
-636, -768, -652
-662, -832, -1112
-644, -932, -1608
-654, -1100, -1896
-614, -1292, -2148
-496, -1198, -2400
-450, -1326, -2364
-690, -1448, -2668
-856, -1392, -3252
-956, -1416, -3876
-1112, -1478, -4376
-1060, -1550, -4916
-1268, -1584, -5360
-1398, -1768, -5924
-1540, -1828, -6516
-1702, -1886, -7412
-1814, -1938, -7696
-1838, -2078, -7636
-1886, -2140, -7516
-1970, -2218, -7168
-1886, -2260, -6836
-2004, -2392, -6648
-1978, -2502, -6198
-1714, -2590, -5456
-1484, -2656, -4516
-1098, -2770, -3928
-968, -3000, -3352
-838, -3216, -3028
-592, -3308, -2796
-406, -3416, -2512
-290, -3650, -2104
-220, -3740, -1792
-248, -3896, -1260
-272, -3976, -724
-260, -4028, -244
-212, -4100, 36
-116, -4122, 120
-24, -4178, 168
40, -4256, 192
252, -4218, 164
404, -4164, 12
408, -4170, -104
470, -4116, -236
414, -4032, -624
252, -3936, -1004
152, -3840, -1404
-82, -3776, -1688
-338, -3666, -1980
-470, -3616, -2300
-618, -3376, -2748
-786, -3268, -3328
-924, -3118, -3728
-1242, -2980, -4092
-1396, -2836, -4328
-1492, -2808, -4724
-1456, -2656, -5272
-1506, -2528, -5804
-1540, -2386, -6228
-1536, -2140, -6756
-1640, -1880, -7128
-1708, -1804, -7356
-1580, -1400, -7504
-1444, -1018, -7352
-1300, -828, -6908
-1060, -514, -6480
-810, -150, -6084
-580, 188, -5516
-566, 542, -4796
-876, 862, -4020
-1290, 1000, -2812
-1584, 1276, -2080
-1646, 1362, -1232
-1638, 1492, -600
-1566, 1572, -40
-1248, 1732, 324
-934, 1942, 1000
-438, 2182, 1724
146, 2688, 3138
938, 2132, 4880
960, 1774, 6028
1348, 1556, 7436
1192, 994, 8191
576, 616, 8191
42, 1006, 7624
-120, 1274, 7000
-418, 1072, 6904
-740, 1158, 6912
-456, 1494, 7172
-130, 1404, 8190
234, 1006, 8191
672, 1000, 8191
730, 1050, 8191
846, 1166, 8191
740, 1044, 8191
564, 786, 8191
396, 770, 8191
478, 972, 8191
326, 836, 8191
264, 664, 8191
556, 600, 8191
662, 296, 8191
978, 206, 8191
1168, -16, 8191
1116, 6, 8191
1064, 72, 8191
872, 70, 8191
1038, -170, 8191
850, 274, 8191
924, 604, 8191
834, 668, 8191
784, 604, 8191
958, 756, 8191
1100, 738, 8191
1116, 728, 8191
1068, 820, 8191
672, 1028, 8191
440, 1292, 8191
238, 1672, 8191
-32, 1788, 8191
-144, 1910, 8191
-16, 1958, 7044
50, 1960, 6276
108, 1998, 5364
180, 1908, 4944
24, 1654, 4720
-248, 1706, 4086
-412, 1828, 2920
-648, 1752, 2108
-728, 1668, 1344
-728, 1506, 764
-654, 1106, 240
-548, 924, -68
-396, 730, -220
-368, 422, -372
-168, 198, -472
-320, 110, -756
-324, -142, -832
-416, -288, -1060
-544, -344, -1320
-478, -474, -1464
-662, -878, -1524
-736, -1066, -2020
-784, -1094, -2668
