Acc_X,Acc_Y,Acc_Z
-776, -3304, -2920
-696, -3256, -3076
-588, -3264, -3204
-518, -3268, -3296
-470, -3268, -3312
-444, -3252, -3316
-432, -3192, -3380
-496, -3156, -3460
-540, -3148, -3612
-560, -3114, -3812
-632, -3088, -3852
-640, -3096, -3916
-618, -3100, -4108
-600, -3072, -4312
-540, -2992, -4592
-536, -2962, -4768
-632, -2876, -4816
-680, -2780, -4968
-836, -2672, -4996
-918, -2512, -5088
-1056, -2412, -5174
-1208, -2270, -5464
-1230, -2060, -5960
-1322, -1820, -6360
-1356, -1704, -6636
-1296, -1582, -6752
-1304, -1392, -6718
-1210, -1050, -6568
-1030, -818, -6308
-994, -724, -5628
-890, -468, -5104
-912, -148, -4684
-942, 180, -4172
-902, 498, -3720
-916, 682, -2628
-912, 976, -1976
-662, 1214, -1172
-426, 1388, -612
-310, 1622, 462
-212, 1534, 2804
436, 1154, 4232
610, 880, 5634
978, 726, 6264
1140, 700, 6236
1092, 656, 5612
922, 898, 4972
120, 1256, 4936
-346, 1148, 5208
-436, 1064, 5844
-624, 920, 6352
-440, 872, 7040
-416, 820, 7788
-102, 794, 8191
430, 582, 8191
1168, -28, 8191
1034, -722, 8191
514, -912, 8191
-168, -718, 8191
-600, -370, 8191
-1244, -344, 8191
-972, -370, 8191
-348, -292, 8056
382, -224, 8004
776, -200, 8191
960, -278, 8191
1276, -490, 8191
1452, -638, 8191
1232, -738, 8191
906, -924, 8191
300, -1006, 8191
-40, -814, 8191
-312, -716, 8191
-546, -800, 8191
-596, -726, 8191
-296, -634, 8191
-10, -696, 8191
544, -674, 8191
824, -560, 8191
1288, -436, 8191
1178, -422, 8191
858, -262, 8191
842, -98, 8191
270, 164, 8191
-260, 386, 7316
-622, 448, 6106
-834, 604, 4976
-772, 616, 4524
-666, 574, 4428
-404, 284, 4580
-444, 218, 4500
-314, 210, 4032
-330, 300, 3304
-324, 244, 2440
-610, 204, 1644
-792, 248, 756
-820, 260, 320
-698, 76, 28
-584, -286, -84
-580, -436, -136
-434, -530, -168
-230, -674, -344
-116, -808, -696
-144, -888, -1088
-188, -950, -1428
-292, -1174, -1624
-272, -1222, -1904
-164, -1260, -2012
-180, -1422, -2396
-340, -1560, -2640
-462, -1612, -3160
-518, -1560, -3712
-554, -1578, -4180
-608, -1794, -4364
-624, -2000, -4604
-680, -2118, -4836
-728, -2226, -4880
-798, -2312, -4952
-916, -2408, -4936
-1000, -2524, -4964
-1174, -2746, -5036
-1274, -2848, -4768
-1152, -2900, -4524
-1082, -2880, -4184
-1112, -3012, -3892
-1082, -3084, -3796
-1076, -3148, -3884
-1072, -3218, -3840
-896, -3246, -3804
-744, -3296, -3618
-662, -3326, -3540
-640, -3420, -3276
-632, -3420, -3020
-632, -3432, -2716
-560, -3412, -2444
-496, -3434, -2156
-386, -3460, -1992
-324, -3408, -2090
-324, -3380, -2308
-294, -3378, -2500
-268, -3348, -2792
-360, -3284, -3066
-290, -3264, -3316
-272, -3268, -3516
-304, -3240, -3672
-366, -3134, -3780
-440, -3058, -3904
-584, -2976, -3948
-698, -2768, -3988
-884, -2580, -4152
-1122, -2374, -4792
-1312, -2058, -5504
-1470, -1786, -6464
-1536, -1560, -7226
-1448, -1336, -7964
-1288, -1180, -8192
-1148, -924, -8192
-1046, -642, -8192
-848, -336, -8160
-680, 6, -7376
-684, 358, -6770
-740, 692, -5628
-964, 988, -4614
-1072, 1304, -3232
-1160, 1464, -2148
-1184, 1550, -1200
-1090, 1612, -712
-1200, 1728, -128
-1336, 1866, 684
-1278, 2252, 1776
-1010, 2312, 3168
-698, 2036, 4308
-390, 1988, 6032
28, 1634, 7750
94, 378, 8191
310, 366, 8191
182, 444, 8191
-190, 638, 7616
-334, 690, 6812
-386, 830, 6492
-376, 990, 7056
-412, 766, 8191
-378, 346, 8191
-248, 214, 8191
-264, 158, 8191
-430, -106, 8191
-680, -478, 8191
-582, -664, 8191
-522, -624, 8191
-478, -620, 8191
-420, -678, 8191
-344, -764, 8191
-180, -828, 8191
168, -846, 8191
334, -1036, 8191
382, -1118, 8191
204, -1100, 8191
-2, -988, 8191
-154, -996, 8191
-126, -906, 8191
-150, -828, 8191
-128, -596, 8191
-94, -408, 8191
40, -258, 8191
4, -92, 8191
146, 32, 8191
326, 254, 8191
478, 138, 8191
474, 170, 8176
224, 362, 7230
-128, 502, 6420
-390, 692, 5492
-706, 746, 5040
-1046, 728, 4416
-1710, 660, 4044
-1912, 744, 3380
-1876, 644, 2672
-1672, 596, 1636
-1294, 544, 408
-898, 408, -444
-614, 222, -1108
-492, -44, -1376
-380, -304, -1488
-228, -474, -1424
-156, -636, -1304
-204, -802, -1252
-252, -894, -1456
-288, -958, -1996
-268, -1010, -2574
-168, -1104, -3140
-204, -1262, -3472
-216, -1432, -3720
-212, -1576, -3944
-312, -1712, -4192
-346, -1818, -4472
-436, -1928, -4768
-614, -2020, -4868
-768, -2060, -5104
-888, -2126, -5268
-968, -2238, -5360
-1012, -2368, -5180
-1028, -2564, -4932
-1222, -2728, -4676
-1266, -2798, -4622
-1204, -2824, -4408
-1064, -2940, -4280
-920, -2996, -4268
-732, -3140, -4080
-628, -3282, -3788
-584, -3344, -3508
-576, -3416, -3276
-572, -3424, -3144
-620, -3590, -2620
-596, -3620, -2268
-608, -3562, -2040
-562, -3508, -1896
-556, -3524, -1776
-562, -3586, -1608
-456, -3594, -1588
-330, -3542, -1740
-202, -3494, -1964
-60, -3452, -2212
-28, -3484, -2432
46, -3494, -2780
64, -3408, -3128
68, -3376, -3568
-40, -3328, -3808
-290, -3228, -4118
-484, -3112, -4500
-674, -2898, -4824
-1014, -2656, -5162
-1210, -2418, -5678
-1316, -2118, -6088
-1444, -1846, -6488
-1348, -1690, -6916
-1152, -1460, -7206
-964, -1288, -7460
-832, -1144, -7536
-792, -978, -7516
-702, -560, -7496
-604, -210, -7132
-654, 24, -6404
-776, 314, -5448
-906, 630, -4686
-996, 840, -3712
-1016, 1018, -2876
-1020, 1210, -2062
-1072, 1482, -1600
-1240, 1596, -1084
-1212, 1946, -672
-1284, 2166, 204
-1222, 2594, 1140
-1064, 2866, 2508
-836, 2648, 3582
-602, 2494, 4780
-212, 2270, 5796
146, 1574, 7088
134, 1038, 8024
50, 1154, 7778
-116, 1840, 7296
-622, 2024, 7188
-1082, 2208, 7192
-1458, 2302, 7164
-1742, 2368, 7312
-1456, 2564, 7588
-876, 2580, 8191
-226, 2070, 8191
178, 1192, 8191
650, 754, 8191
846, 608, 8191
502, 832, 8191
26, 1114, 8191
-376, 1166, 8191
-558, 1038, 8191
-570, 1114, 8191
-384, 1114, 8191
-250, 1140, 8191
54, 1066, 8191
204, 890, 8191
406, 860, 8191
610, 738, 8191
624, 560, 8191
504, 660, 8191
356, 850, 8191
220, 1058, 8191
-98, 1262, 8191
-352, 1560, 8191
-534, 1768, 8191
-580, 1918, 8191
-532, 1936, 8191
-508, 2028, 7352
-150, 2058, 7072
190, 1742, 7416
150, 1516, 7348
6, 1748, 6820
-224, 1828, 6186
-636, 1980, 5208
-1004, 2040, 3976
-1274, 2226, 2614
-1226, 2150, 1248
-1056, 1890, 260
-946, 1468, -420
-884, 1200, -604
-968, 770, -672
-950, 522, -912
-724, 382, -1554
-330, 248, -2090
-162, -80, -2376
-146, -310, -2364
-194, -578, -2396
-138, -706, -2716
-268, -886, -3052
-216, -1104, -3598
-138, -1268, -3968
-120, -1504, -4292
-150, -1594, -4600
-336, -1724, -4760
-504, -1840, -4892
-676, -2020, -4816
-812, -2236, -4780
-956, -2294, -4708
-1040, -2374, -4712
-1180, -2432, -4654
-1196, -2534, -4700
-1136, -2620, -4588
-1220, -2820, -4432
-1204, -2906, -4364
-1258, -2936, -4304
-1192, -2978, -4256
-1174, -2988, -4268
-1072, -3058, -4408
-920, -3226, -4416
-812, -3348, -4176
-736, -3416, -3800
-716, -3420, -3428
-732, -3558, -3082
-672, -3664, -2780
-640, -3658, -2412
-672, -3532, -2172
-600, -3520, -2148
-570, -3622, -1704
-416, -3756, -1452
-294, -3740, -1204
-208, -3672, -1028
-236, -3676, -940
-316, -3532, -720
