Acc_X,Acc_Y,Acc_Z
216,2712,-72
200,2656,-44
204,2520,-14
192,2468,-60
230,2382,-44
204,2326,-48
204,2300,-44
220,2300,-26
226,2308,-6
260,2364,-6
264,2444,-20
282,2582,48
330,2692,124
340,2866,164
368,2958,200
368,3100,280
386,3210,292
368,3364,328
392,3476,364
408,3636,424
418,3784,502
420,3970,528
440,4130,568
464,4350,624
428,4494,672
448,4692,724
440,4852,748
460,5042,772
478,5174,776
466,5324,820
452,5436,828
448,5514,868
448,5616,860
462,5704,868
474,5736,884
466,5780,884
466,5784,868
474,5818,876
456,5870,884
456,5844,880
470,5884,876
484,5900,852
460,5888,892
460,5874,916
474,5856,908
466,5828,872
448,5774,880
466,5736,896
462,5650,920
460,5550,912
454,5446,876
440,5338,896
440,5264,884
440,5130,904
414,5074,928
430,4922,896
422,4832,900
418,4688,896
404,4576,876
408,4462,852
394,4352,860
400,4244,860
382,4118,856
392,4004,872
392,3888,848
364,3800,848
400,3686,856
352,3616,860
356,3524,868
364,3468,848
348,3400,864
374,3382,844
348,3328,828
352,3316,820
348,3268,800
348,3290,828
334,3308,756
340,3372,740
348,3444,728
356,3516,684
394,3600,636
386,3696,588
378,3796,568
374,3898,510
400,3980,480
404,4078,400
422,4156,392
440,4304,340
428,4398,340
422,4464,312
418,4592,312
422,4680,288
424,4780,296
428,4880,260
416,4970,252
412,5028,208
424,5100,216
420,5136,192
420,5178,172
432,5220,192
410,5198,136
384,5232,156
396,5228,140
380,5238,164
400,5212,124
374,5216,140
386,5208,128
374,5156,136
360,5136,132
364,5100,132
360,5074,152
348,5022,148
352,4970,116
348,4906,116
338,4836,108
336,4752,108
348,4692,132
334,4572,56
336,4498,92
330,4432,108
326,4346,112
324,4256,92
316,4172,96
318,4070,100
312,3992,72
326,3912,104
328,3832,88
300,3754,84
304,3684,52
316,3608,76
318,3554,52
314,3484,80
316,3430,88
304,3392,80
304,3334,124
314,3300,96
344,3278,124
334,3264,100
332,3218,132
336,3208,108
332,3238,124
372,3304,148
382,3304,164
368,3382,212
372,3428,176
382,3452,224
374,3498,280
406,3528,264
416,3576,288
408,3604,332
422,3688,360
406,3718,376
434,3800,404
422,3884,436
454,3910,472
450,4004,520
456,4056,520
470,4156,544
484,4244,532
470,4302,576
492,4364,564
484,4424,576
496,4460,576
484,4512,628
504,4554,616
484,4580,628
492,4628,652
500,4650,652
488,4672,660
500,4696,668
488,4748,656
492,4716,700
504,4736,696
496,4756,680
504,4732,692
496,4726,736
492,4714,724
484,4668,740
466,4658,736
484,4620,764
482,4596,712
474,4544,716
460,4510,716
484,4480,700
456,4420,744
452,4388,776
452,4342,748
448,4324,732
444,4240,720
462,4186,748
436,4132,744
454,4066,740
426,4030,732
426,3952,740
428,3958,732
424,3888,744
426,3870,708
412,3800,720
388,3804,704
414,3744,700
408,3720,740
416,3720,704
422,3710,700
378,3700,712
408,3704,680
378,3716,664
400,3714,652
392,3732,628
384,3784,648
382,3762,596
380,3796,556
404,3824,556
378,3820,514
396,3868,484
410,3908,432
384,3946,452
404,4014,424
422,4032,360
418,4082,344
428,4114,340
414,4156,324
426,4218,308
422,4260,324
418,4270,300
420,4304,336
436,4350,292
424,4376,284
418,4392,272
416,4420,296
432,4402,268
420,4434,268
418,4448,268
408,4468,240
412,4444,248
400,4468,252
430,4452,216
412,4456,236
396,4456,208
392,4424,236
422,4408,176
392,4390,180
420,4380,196
408,4356,196
400,4338,156
396,4286,164
392,4264,164
400,4256,156
388,4196,132
396,4136,180
372,4104,140
390,4056,176
376,4016,172
378,3984,160
384,3936,172
382,3896,148
372,3868,152
374,3848,160
386,3800,168
386,3784,156
376,3740,128
368,3720,136
376,3684,128
380,3650,160
364,3640,168
386,3628,156
382,3642,152
378,3602,148
378,3606,172
372,3600,172
378,3616,184
386,3612,184
400,3620,208
406,3644,224
418,3628,232
420,3672,236
418,3680,240
422,3712,296
436,3728,284
440,3742,308
432,3776,332
428,3792,360
432,3814,348
448,3856,364
448,3876,416
466,3888,400
440,3918,440
482,3928,448
470,3988,476
464,4022,464
478,4044,488
480,4080,464
488,4104,522
488,4128,528
488,4152,496
480,4164,488
484,4186,496
458,4194,536
486,4230,510
460,4248,536
480,4230,572
496,4256,560
478,4276,564
508,4252,576
488,4276,564
480,4282,600
474,4260,576
464,4248,600
452,4244,596
476,4240,608
452,4204,624
478,4164,648
468,4164,632
440,4126,656
436,4126,624
440,4076,612
452,4070,616
444,4052,612
460,4026,652
444,4014,624
434,3992,644
422,3956,640
422,3962,644
432,3932,620
440,3904,600
426,3888,596
422,3876,612
428,3872,596
438,3836,600
414,3840,588
414,3828,636
422,3816,612
428,3826,600
422,3806,580
416,3824,592
410,3832,580
404,3848,580
416,3828,556
400,3854,572
394,3860,536
396,3860,514
400,3848,518
412,3888,492
410,3880,456
392,3900,432
408,3914,440
412,3964,404
436,3966,388
412,3988,344
414,4026,340
432,4018,364
422,4040,304
432,4060,332
420,4060,304
420,4068,320
424,4080,316
414,4076,296
430,4096,284
422,4088,320
440,4106,300
436,4092,308
416,4122,296
418,4132,276
422,4132,300
420,4126,272
416,4128,252
436,4132,260
434,4116,224
418,4170,260
