Acc_X,Acc_Y,Acc_Z
374, 3738, 416
412, 3768, 408
400, 3802, 364
428, 3832, 368
440, 3860, 324
426, 3906, 316
462, 3932, 308
452, 3978, 280
440, 4030, 284
462, 4062, 260
470, 4118, 268
500, 4140, 252
504, 4192, 240
510, 4234, 248
516, 4266, 252
502, 4286, 240
522, 4318, 240
512, 4348, 220
518, 4394, 216
522, 4412, 200
524, 4390, 224
526, 4420, 232
528, 4440, 224
548, 4436, 216
536, 4442, 204
532, 4436, 184
544, 4442, 144
544, 4402, 164
532, 4406, 168
532, 4390, 132
536, 4368, 160
540, 4350, 92
548, 4348, 124
548, 4308, 128
532, 4286, 140
548, 4272, 140
562, 4236, 96
562, 4194, 124
556, 4140, 116
556, 4104, 112
534, 4066, 132
532, 4040, 100
548, 4008, 80
552, 3988, 124
552, 3922, 124
518, 3914, 88
540, 3866, 104
536, 3856, 112
526, 3832, 72
540, 3822, 148
544, 3788, 128
540, 3764, 104
548, 3746, 100
548, 3748, 96
554, 3720, 108
566, 3706, 88
536, 3698, 112
552, 3680, 148
548, 3692, 124
562, 3702, 132
558, 3724, 168
572, 3746, 156
572, 3746, 176
560, 3750, 188
552, 3776, 236
540, 3800, 236
566, 3820, 248
566, 3814, 256
560, 3836, 296
564, 3864, 280
554, 3884, 344
562, 3900, 356
556, 3950, 352
544, 3940, 368
548, 3940, 388
548, 4018, 400
544, 4000, 412
522, 4044, 440
558, 4062, 452
540, 4104, 436
540, 4130, 440
526, 4140, 460
526, 4144, 464
540, 4172, 472
512, 4212, 484
528, 4220, 544
526, 4226, 488
522, 4226, 476
510, 4256, 540
512, 4256, 498
512, 4252, 548
484, 4226, 536
484, 4240, 536
512, 4208, 524
496, 4230, 544
470, 4166, 540
474, 4178, 576
474, 4174, 560
488, 4170, 540
478, 4140, 552
452, 4118, 528
484, 4092, 560
462, 4070, 580
460, 4052, 576
434, 4016, 564
428, 4000, 552
432, 3984, 560
436, 3966, 532
422, 3936, 522
428, 3906, 556
412, 3904, 564
428, 3880, 564
412, 3844, 548
408, 3816, 536
422, 3818, 528
410, 3808, 528
384, 3780, 540
416, 3758, 544
406, 3760, 524
408, 3744, 498
408, 3772, 480
426, 3728, 516
412, 3768, 506
404, 3738, 490
404, 3768, 510
422, 3776, 480
392, 3788, 460
412, 3788, 468
404, 3804, 428
410, 3794, 448
422, 3800, 396
418, 3836, 396
466, 3836, 364
456, 3854, 340
440, 3882, 312
496, 3884, 308
468, 3904, 284
474, 3932, 292
496, 3952, 296
512, 3980, 276
474, 3988, 252
514, 4008, 252
512, 4022, 292
508, 4026, 256
532, 4052, 276
508, 4044, 256
528, 4070, 236
512, 4076, 224
526, 4116, 252
540, 4102, 236
540, 4096, 228
536, 4084, 240
552, 4104, 236
