Acc_X,Acc_Y,Acc_Z
428, 5272, 44
412, 5242, 28
422, 5178, 20
428, 5120, 12
420, 5070, 4
416, 5026, 28
412, 4932, -10
412, 4860, -32
392, 4770, -24
356, 4672, -6
378, 4596, 18
382, 4524, -28
386, 4452, -36
364, 4356, 2
368, 4274, 16
364, 4174, -16
372, 4066, -12
366, 3956, -36
356, 3892, -10
360, 3824, -56
344, 3760, -32
360, 3680, -10
352, 3608, -44
348, 3540, -24
352, 3494, 4
364, 3432, -48
360, 3422, -44
340, 3356, -36
360, 3308, -16
378, 3308, 6
374, 3274, -32
364, 3304, -20
390, 3300, 36
412, 3354, 52
418, 3422, 52
426, 3440, 84
436, 3472, 144
462, 3512, 156
478, 3580, 184
474, 3612, 204
492, 3648, 240
488, 3706, 228
518, 3772, 308
514, 3840, 332
496, 3896, 340
510, 3954, 364
514, 4036, 408
526, 4126, 432
528, 4234, 448
548, 4282, 488
548, 4376, 514
556, 4438, 532
552, 4498, 548
550, 4576, 540
562, 4612, 564
562, 4690, 576
548, 4706, 568
552, 4736, 576
552, 4758, 624
550, 4774, 604
554, 4806, 592
562, 4824, 632
554, 4798, 648
562, 4840, 620
568, 4800, 652
544, 4832, 676
544, 4816, 628
548, 4772, 664
540, 4762, 696
554, 4736, 668
548, 4688, 712
560, 4650, 700
540, 4606, 672
534, 4588, 712
532, 4510, 704
516, 4484, 724
504, 4434, 712
524, 4400, 720
496, 4334, 708
496, 4276, 708
504, 4196, 704
484, 4128, 684
492, 4080, 692
462, 4004, 688
478, 3954, 688
480, 3900, 676
466, 3858, 676
464, 3814, 664
432, 3788, 664
456, 3716, 660
440, 3684, 652
436, 3656, 640
420, 3636, 672
440, 3608, 644
434, 3598, 648
408, 3568, 604
412, 3588, 616
408, 3592, 600
420, 3594, 584
412, 3616, 592
380, 3628, 576
406, 3654, 560
404, 3662, 524
396, 3686, 510
436, 3724, 464
428, 3788, 428
416, 3852, 372
420, 3862, 348
440, 3902, 320
448, 3956, 328
466, 4000, 288
466, 4066, 288
452, 4096, 248
462, 4162, 256
452, 4240, 256
474, 4256, 224
484, 4284, 220
488, 4328, 200
484, 4348, 196
476, 4380, 212
488, 4412, 220
484, 4432, 200
488, 4442, 188
488, 4454, 192
474, 4464, 180
484, 4520, 176
478, 4502, 196
454, 4502, 172
488, 4506, 168
484, 4562, 172
488, 4476, 172
454, 4472, 136
476, 4468, 120
462, 4444, 100
466, 4436, 136
448, 4402, 84
444, 4390, 60
474, 4338, 72
484, 4332, 68
474, 4282, 80
464, 4222, 52
428, 4186, 44
428, 4194, 68
450, 4120, 84
444, 4064, 40
474, 4044, 60
414, 4008, 84
418, 3972, 68
428, 3910, 84
444, 3904, 76
444, 3848, 76
466, 3832, 84
436, 3818, 40
436, 3764, 80
410, 3768, 60
440, 3744, 76
466, 3690, 76
462, 3692, 60
484, 3684, 52
462, 3676, 104
460, 3658, 112
472, 3672, 88
496, 3706, 92
500, 3680, 104
492, 3684, 124
528, 3708, 128
516, 3720, 168
512, 3724, 180
528, 3750, 200
522, 3768, 216
526, 3792, 256
524, 3792, 252
520, 3828, 240
540, 3858, 280
544, 3862, 280
536, 3896, 340
524, 3914, 332
536, 3984, 336
556, 3988, 380
552, 4018, 384
550, 4048, 412
548, 4080, 424
544, 4096, 440
566, 4126, 428
558, 4140, 452
548, 4164, 484
548, 4204, 472
570, 4230, 494
562, 4216, 510
556, 4274, 510
562, 4256, 514
558, 4268, 524
552, 4260, 510
540, 4284, 524
568, 4278, 510
548, 4280, 548
548, 4272, 522
560, 4272, 556
544, 4260, 556
540, 4256, 560
540, 4244, 552
536, 4218, 552
562, 4174, 576
518, 4160, 572
518, 4160, 580
514, 4138, 580
518, 4106, 588
514, 4074, 564
524, 4048, 556
518, 4022, 572
506, 4008, 600
500, 3968, 580
492, 3954, 588
492, 3914, 564
488, 3914, 592
488, 3872, 572
466, 3864, 564
484, 3856, 560
464, 3828, 576
466, 3814, 576
466, 3800, 564
460, 3788, 568
452, 3792, 544
458, 3780, 548
438, 3780, 540
422, 3768, 536
434, 3746, 560
440, 3772, 510
420, 3772, 510
400, 3784, 518
404, 3770, 488
422, 3810, 468
412, 3806, 412
418, 3810, 444
426, 3824, 452
428, 3836, 384
436, 3854, 364
438, 3866, 356
426, 3880, 320
436, 3888, 288
434, 3940, 324
452, 3936, 276
452, 3956, 264
448, 3996, 252
462, 4000, 256
462, 4022, 252
482, 4030, 252
470, 4044, 228
